,id,assetcode,windowtimestamp,datatype,systemversion,mentions,buzz,sentiment,negative,positive,optimism,pessimism,joy,lovehate,trust,anger,disagreement,fear,gloom,stress,violence,surprise,timeurgency,uncertainty,emotionvsfact,shortvslongterm,marketrisk,longshort,longshortforecast,pricedirection,pricedown,priceforecast,priceup,pricemomentum,topvsbottom,overvaluedvsundervalued,volatility,adoption,adoptionforecast,anonymity,attack,codesentiment,codeupgrade,criminalactivity,developersentiment,fomo,fork,forkforecast,hodl,innovation,litigation,majorityattack,noobs,regulatorycrackdown,regulatoryissues,scam,transactionspeed,vulnerability,partnership,futurevspast,windowtimestamp1,windowtimestamp2,date,close,r_BTC_USD,R_BTC_USD,volume_BTC_USD
30,mp:2014-10-17_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-17T19:30:00.000Z,News_Social,MP:4.0.0,1192,3118.95,-0.050016999,0.273009,0.222992,0.045527998,0.044727001,0.002244,0.01042,0.000321,0.009619,0.028375,0.006252,0.022283001,0.052421,0.018756,0.001924,0.012184,0.017859001,0.47923201,0.002405,0.002565,-0.003527,-0.002405,0.007535,0.01555,0.003367,0.023085,0.001282,-0.006733,0.000321,0.012905,0.008657,0.000321,0.003527,0.002244,-0.00016,0.001763,0.0101,-0.000962,0.000375107,0.000641,0.000321,0.001475236,0.007855,0.000321,0.000209797,0.000504439,0.001122,0.007374,0.003206,0.00016,0.001603,0.000641,-0.244313,10/17/2014,19:30:00.000Z,17-Oct-14,383.757996,0.003137087,0.003142013,13600700.0
31,mp:2014-10-18_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-18T19:30:00.000Z,News_Social,MP:4.0.0,1141,2224.2,0.018657999,0.243683,0.26234201,0.039340001,0.035294,0.002023,0.013488,0.010566,0.006294,0.029224001,0.004271,0.012139,0.047208,0.010566,0.000899,0.003372,0.020996001,0.39888501,0.002473,0.024728,-0.004496,-0.000225,0.012589,0.017534001,0.006294,0.030122999,0.002248,-0.007643,-0.00045,0.015736001,0.012814,0.003147,0.000899,0.005395,-0.001349,0.002698,0.007643,0.001124,0.000375107,0.00045,0.00045,0.001349,0.005395,0.00045,0.000209797,0.000504439,0.001349,0.005395,0.002248,0.000407513,0.001124,0.000899,-0.26607299,10/18/2014,19:30:00.000Z,18-Oct-14,391.441986,0.019825185,0.020023009,11416800.0
32,mp:2014-10-19_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-19T19:30:00.000Z,News_Social,MP:4.0.0,960,1714.9,-0.060936,0.28252399,0.221587,0.044608999,0.051897999,0.004957,0.010205,-0.001749,0.016619001,0.011371,0.006414,0.013703,0.047816001,0.010496,0.002332,0.008164,0.029506,0.414601,0.011954,-0.004082,0.002916,-0.001166,0.000292,0.022741999,-0.002624,0.023033001,0.002916,-0.003207,-0.00019983,0.019535,0.009622,0.001166,0.001749,0.006997,0.001749,0.000583,0.011662,0.000583,0.000375107,0.000583,0.000454451,0.001475236,0.000292,0.000583,0.000209797,0.000504439,0.000583,0.004082,0.005831,0.001166,0.001749,0.000583,-0.250918,10/19/2014,19:30:00.000Z,19-Oct-14,389.54599,-0.004855388,-0.004843619,5914570.0
33,mp:2014-10-20_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-20T19:30:00.000Z,News_Social,MP:4.0.0,1359,3483.3501,0.006316,0.245166,0.25148201,0.050670002,0.045359001,0.006316,0.007751,0.010335,0.004306,0.016507,0.004019,0.013349,0.048659999,0.005742,0.002297,0.004019,0.018200999,0.35936701,0.001005,0.024831999,-0.000431,-0.003588,0.010765,0.021387,0.004593,0.032152999,0.001866,-0.001005,0.000431,0.015574,0.016507,0.001722,0.000144,0.005311,-0.000287,0.000287,0.005455,0.000718,0.000375107,0.001434371,0.000454451,0.001475236,0.003588,0.001520053,0.000287,0.000504439,0.000287,0.004306,0.001148,0.000407513,0.000574,0.002584,-0.217851,10/20/2014,19:30:00.000Z,20-Oct-14,382.845001,-0.017351722,-0.017202048,16419000.0
34,mp:2014-10-21_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-21T19:30:00.000Z,News_Social,MP:4.0.0,1150,3704.2,0.093542002,0.198018,0.29156101,0.068435997,0.045084,0.007829,0.006479,0.019301999,0.006074,0.021732001,0.004859,0.017818,0.046704002,0.011473,0.002025,0.017548,0.021057,0.446439,0.000135,0.030370999,-0.005534,-0.00027,0.012148,0.013903,0.00216,0.026052,0.00027,-0.003645,0.00054,0.011878,0.015118,0.002835,0.00081,0.003105,0.00081,-0.000405,0.004994,-0.000675,0.000375107,0.001434371,0.000454451,0.001475236,0.004319,0.00027,0.000209797,0.00027,0.00027,0.009179,0.00054,0.000407513,0.000135,0.00324,-0.14394499,10/21/2014,19:30:00.000Z,21-Oct-14,386.475006,0.009436988,0.009481657,14188900.0
35,mp:2014-10-22_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-22T19:30:00.000Z,News_Social,MP:4.0.0,1327,3230.2,0.099839002,0.21453799,0.31437701,0.059594002,0.050926,0.008668,0.008668,0.008359,0.006966,0.007739,0.005572,0.017646,0.040555,0.008359,0.002322,0.019657999,0.015912,0.45774299,0.017027,0.013931,-0.001084,-0.001857,0.006966,0.012848,0.001238,0.019812999,0.001362817,-0.010216,-0.00019983,0.011764,0.021825001,0.00387,0.00387,0.005418,0.000756285,0.000619,0.006966,0.001857,0.000375107,0.001434371,0.000454451,0.001475236,0.005882,0.000619,0.000209797,0.000504439,0.000464,0.006656,0.001857,0.000929,0.004179,0.003715,-0.17269801,10/22/2014,19:30:00.000Z,22-Oct-14,383.15799,-0.008619788,-0.008582744,11641300.0
36,mp:2014-10-23_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-23T19:30:00.000Z,News_Social,MP:4.0.0,1243,3263.2,0.087797001,0.21053,0.298327,0.065119997,0.039685,0.005976,0.009193,0.015628999,0.005976,-0.003524,0.005363,0.014556,0.043056,0.011798,0.00521,0.013943,0.024975,0.44536,0.011798,0.024822,-0.001685,0.000306,0.006282,0.018540001,0.001992,0.024822,0.000153,-0.001992,-0.00019983,0.007048,0.017927,0.005823,0.000919,0.000306,-0.000613,0.003064,0.011032,0.002145,0.000375107,0.001434371,0.000454451,0.001475236,0.008427,0.003984,0.000919,0.000504439,0.000766,0.007048,0.000306,0.000306,0.001226,0.003064,-0.16024099,10/23/2014,19:30:00.000Z,23-Oct-14,358.416992,-0.066750318,-0.064571269,26456900.0
37,mp:2014-10-24_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-24T19:30:00.000Z,News_Social,MP:4.0.0,445,2292.5,0.018321,0.225082,0.243402,0.081788003,0.045147002,0.005016,0.005671,0.024427,0.00458,0.032497,0.004144,0.019410999,0.042748,0.016576,0.002617,0.022465,0.035333,0.44868001,0.009378,0.024863999,0.004144,0.00349,0.007852,0.014177,0.000872,0.022027999,0.001527,-0.00349,-0.00019983,0.01374,0.015049,0.007634,0.00349,0.005453,0.00349,0.000436,0.010033,0.001963,0.000375107,0.001309,0.000436,0.000436,0.006979,0.004362,0.000209797,0.000504439,0.001527,0.014177,0.001963,0.000407513,0.000830972,0.000436,-0.098103002,10/24/2014,19:30:00.000Z,24-Oct-14,358.345001,-0.000200878,-0.000200858,15585700.0
38,mp:2014-10-25_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-25T19:30:00.000Z,News_Social,MP:4.0.0,1200,3112.25,0.079846002,0.20194399,0.28178999,0.053176999,0.035184,0.009961,0.008193,-0.007069,0.004659,0.020243,0.003052,0.011567,0.039039001,0.012531,0.001607,0.021367,0.0196,0.449193,-0.005623,0.025544001,0.000161,-0.000964,0.010764,0.013816,0.002731,0.02458,0.003374,-0.005302,-0.000321,0.005703,0.016387001,0.003856,0.005302,0.002892,0.001928,0.001580883,0.004498,0.000643,0.000375107,0.000321,0.000454451,0.000321,0.006426,0.006748,0.000482,0.000504439,0.001616718,0.004177,0.004338,0.001767,0.000964,0.002892,-0.147723,10/25/2014,19:30:00.000Z,25-Oct-14,347.270996,-0.031390768,-0.030903194,18127500.0
39,mp:2014-10-26_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-26T19:30:00.000Z,News_Social,MP:4.0.0,733,1573.6,0.089602999,0.212888,0.30249101,0.052745,0.040989,0.008579,0.009532,0.005719,0.010486,0.017794,0.00286,0.013981,0.036540002,0.013981,0.004131,0.027326001,0.020399,0.479601,0.008897,0.028914999,0.003813,0.000318,0.007308,0.018429,0.004448,0.025737001,0.001362817,-0.00286,-0.001271,0.013663,0.013981,0.001271,0.005402,0.003177,0.000635,0.001580883,0.004448,0.000318,0.000375107,-0.000318,0.000454451,0.001475236,0.003495,0.002542,0.000209797,0.000504439,0.000635,0.002542,0.000635,0.001271,0.000635,0.005084,-0.150547,10/26/2014,19:30:00.000Z,26-Oct-14,354.70401,0.021178223,0.021404075,11272500.0
40,mp:2014-10-27_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-27T19:30:00.000Z,News_Social,MP:4.0.0,941,2520.25,0.055946998,0.209503,0.26545,0.055351999,0.039480001,0.003571,0.007936,-0.002778,0.006349,0.014284,0.003968,0.010316,0.041266002,0.010316,0.003968,0.015673,0.030354001,0.428628,0.003769,0.020831,0.009721,0.003571,0.006745,0.019244,0.001587,0.025989,0.001587,-0.005357,0.000198,0.015375,0.014681,0.003571,0.002579,0.001984,0.000756285,0.000595,0.003373,0.00119,0.000375107,0.001434371,0.000454451,0.001475236,0.008333,0.003174,0.000209797,0.000504439,0.001587,0.012697,0.011904,0.000794,0.000397,0.000397,-0.181034,10/27/2014,19:30:00.000Z,27-Oct-14,352.989014,-0.004846733,-0.004835006,13033000.0
41,mp:2014-10-28_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-28T19:30:00.000Z,News_Social,MP:4.0.0,1012,3496.3,0.076651998,0.19964001,0.276292,0.054485999,0.037753999,0.006006,0.006578,0.00901,0.00572,0.018877,0.006435,0.011441,0.046048999,0.015016,0.006721,0.012442,0.028115001,0.42373401,0.010869,0.015445,0.00286,0.003432,0.009439,0.012442,0.003146,0.021880001,0.003146,0.002431,-0.001573,0.00858,0.014587,0.002288,0.001716,0.00286,-0.000572,0.00143,0.003432,-0.000429,0.000375107,0.001434371,0.000454451,0.000286,0.010583,0.001716,0.000209797,0.000286,0.000572,0.033464,0.003432,-0.000286,0.000830972,0.001716,-0.203558,10/28/2014,19:30:00.000Z,28-Oct-14,357.618011,0.013028474,0.013113714,7845880.0
42,mp:2014-10-29_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-29T19:30:00.000Z,News_Social,MP:4.0.0,1146,3654.5,0.117526,0.184293,0.30182001,0.064030997,0.038582999,0.008483,0.010535,0.00903,0.002736,0.013271,0.002463,0.010125,0.03311,0.013955,0.005336,0.026269,0.021891,0.373375,0.012177,0.044466,0.006294,0.001095,0.019428,0.012587,0.00342,0.032015,0.001231,-0.003694,-0.00019983,0.013134,0.018060001,0.001642,0.012177,0.003831,0.002189,0.000821,0.008893,0.001642,0.000375107,0.001434371,0.000454451,0.001475236,0.008756,0.000958,-0.000274,-0.000137,0.00301,0.020933,0.001779,0.000821,0.001368,0.000547,-0.18607201,10/29/2014,19:30:00.000Z,29-Oct-14,335.591003,-0.063572243,-0.061593678,18192700.0
43,mp:2014-10-30_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-30T19:30:00.000Z,News_Social,MP:4.0.0,987,2877.3501,0.068466,0.21373799,0.282204,0.059776999,0.052131001,0.006256,0.007125,0.00643,0.004518,0.004171,0.003997,0.015118,0.039097998,0.008689,0.000869,0.010426,0.020957001,0.39863101,0.012685,0.01199,0.00782,0.001564,-0.004171,0.022938,0.000174,0.018766999,0.001362817,-0.012512,-0.000348,0.012772,0.017030001,0.003997,0.001043,0.002085,-0.001043,0.000348,0.005213,-0.000695,0.000348,0.000348,0.000454451,0.000348,0.006951,0.002433,0.001043,0.000174,0.000695,0.013554,0.002433,-0.000348,0.000830972,0.001043,-0.184614,10/30/2014,19:30:00.000Z,30-Oct-14,345.304993,0.028534899,0.028945919,30177900.0
44,mp:2014-10-31_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-10-31T19:30:00.000Z,News_Social,MP:4.0.0,1013,2913.8999,0.020248,0.221696,0.241944,0.058341,0.034318,0.008065,0.006177,-0.002402,0.008408,0.019218,0.004633,0.012869,0.036377002,0.024194,0.002917,0.01081,0.040084001,0.42005599,0.017844999,0.025396001,-0.001544,-0.001373,0.010467,0.011153,0.002917,0.021621,0.000515,-0.009438,0.000343,0.006006,0.015786,0.002917,0.004633,0.002402,0.002402,0.001373,0.007207,0.002745,0.000375107,0.001434371,0.000454451,0.001475236,0.004976,0.001201,0.000209797,0.000504439,0.000858,0.017331,0.00326,0.00103,0.000830972,0.000686,-0.170287,10/31/2014,19:30:00.000Z,31-Oct-14,338.321014,-0.020432875,-0.020225538,12545400.0
45,mp:2014-11-01_19.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-01T19:30:00.000Z,News_Social,MP:4.0.0,935,1908.5,0.092219003,0.198323,0.29054201,0.054492999,0.059733,0.00524,0.00786,0.018076999,0.004978,0.018863,0.00393,0.013623,0.034844,0.012313,0.003144,0.008384,0.018549001,0.350485,-0.008908,0.034320001,-0.008122,-0.004192,0.022793001,0.013099,0.005764,0.035891999,0.004454,-0.011789,-0.000524,0.016243,0.015719,0.003668,0.00393,0.004978,0.003668,0.001580883,0.005502,0.001834,0.000375107,0.000524,0.000524,0.001475236,0.008384,0.003144,0.000209797,0.000524,0.000524,0.007336,0.000524,0.000407513,0.000524,0.001048,-0.177312,11/1/2014,19:30:00.000Z,1-Nov-14,325.748993,-0.037868064,-0.037160035,16677200.0
46,mp:2014-11-02_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-02T20:30:00.000Z,News_Social,MP:4.0.0,781,1344.5,0.109334,0.190405,0.29973999,0.071401998,0.050576001,0.004463,0.007066,0.012644,0.006694,0.006694,0.002231,0.015619,0.039048001,0.012644,0.006694,0.012644,0.037560001,0.39456999,0.011528,0.039420001,-0.011157,0.000642363,0.008181,0.01376,0.002975,0.021941001,0.002231,-0.002975,0.000744,0.008181,0.020082001,0.002975,0.000744,0.001488,0.000744,0.001580883,0.00595,0.002975,0.000375107,0.001434371,0.000454451,0.000744,0.008553,0.002231,0.000744,0.001859,0.001859,0.012644,0.001488,0.000407513,0.000830972,0.000613939,-0.057270002,11/2/2014,20:30:00.000Z,2-Nov-14,325.891998,0.000438907,0.000439004,8603620.0
47,mp:2014-11-03_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-03T20:30:00.000Z,News_Social,MP:4.0.0,1143,3673.8501,0.093635,0.19666,0.290295,0.069817998,0.037427001,0.005716,0.004491,0.008438001,0.009391,0.011296,0.002314,0.014426,0.038107,0.006397,0.003811,0.023,0.024525,0.39607,-0.000136,0.039468002,0.002586,-0.000272,0.006533,0.023409,0.001361,0.029941,-0.001633,-0.006941,0.000408,0.014086,0.013474,0.000817,0.002178,0.006669,0.002314,0.000272,0.007349,0.001905,0.000375107,0.001434371,0.000454451,0.001475236,0.010071,0.000272,0.000209797,0.000504439,0.000544,0.01116,0.004083,0.000272,0.000544,0.002178,-0.176613,11/3/2014,20:30:00.000Z,3-Nov-14,327.553986,0.005086852,0.005099812,12948500.0
48,mp:2014-11-04_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-04T20:30:00.000Z,News_Social,MP:4.0.0,1269,4331.3501,0.084615998,0.195205,0.27982,0.066146001,0.032900002,0.009004,0.007503,0.000346,0.005426,0.008311,0.004271,0.015122,0.039825998,0.012005,0.002078,0.024588,0.030152,0.382952,0.010389,0.035208002,-0.000923,-0.003117,0.011544,0.015584,0.002078,0.027128,0.000693,-0.00277,-0.000115,0.011601,0.015930001,0.003463,0.006811,0.001847,0.000115,0.000923,0.00658,0.000923,0.000375107,0.000231,0.000454451,0.001475236,0.011197,0.001385,0.000209797,0.001154,0.000462,0.026203999,0.003232,0.00127,0.000693,0.001847,-0.146698,11/4/2014,20:30:00.000Z,4-Nov-14,330.492004,0.008929581,0.008969569,15655500.0
49,mp:2014-11-05_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-05T20:30:00.000Z,News_Social,MP:4.0.0,1039,3276.6001,0.157023,0.166026,0.323048,0.064854003,0.036471002,0.009614,0.016023001,0.016633,0.002136,0.010529,0.004425,0.014497,0.030367,0.006714,0.002289,0.014497,0.020874999,0.404322,0.010529,0.041659001,0.009003,0.003052,0.013734,0.01236,0.006256,0.026094001,0.001362817,-0.012055,0.000153,0.015412,0.015412,0.000763,0.001831,0.003052,0.002747,0.00061,0.006409,0.001526,0.000375107,0.000305,0.000454451,0.001475236,0.006256,0.00061,0.000209797,0.000504439,0.000458,0.012208,0.000916,0.000305,0.000305,0.003968,-0.108344,11/5/2014,20:30:00.000Z,5-Nov-14,339.485992,0.02685022,0.027213935,19817200.0
50,mp:2014-11-06_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-06T20:30:00.000Z,News_Social,MP:4.0.0,1261,5703.3999,-0.080302998,0.28255099,0.20224801,0.063033,0.042957,0.00412,0.004383,-0.096258,0.012273,0.014202,0.002805,0.020338999,0.031998001,0.009906001,0.002192,0.00377,0.003577,0.351264,0.00263,0.016043,-0.001929,0.000175,0.00903,0.01464,0.001929,0.023669999,0.001362817,-0.004383,0.000175,0.006312,0.005348,0.000701,0.003507,0.001227,-0.000789,0.000877,0.008416,0.000438,-8.8e-05,0.000877,0.000454451,0.001475236,0.003156,0.021391001,0.000209797,0.000175,0.001403,0.017709,0.022793001,0.001227,0.000526,0.001578,-0.27563399,11/6/2014,20:30:00.000Z,6-Nov-14,349.290009,0.028469862,0.028879004,18797000.0
51,mp:2014-11-07_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-07T20:30:00.000Z,News_Social,MP:4.0.0,1286,6347.3501,-0.093424998,0.29209,0.19866601,0.054747,0.042615999,0.005278,0.004569,-0.076330997,0.017093999,0.019299001,0.004333,0.01284,0.036708001,0.016385,0.004254,0.004254,0.004348,0.34693199,-0.002993,-0.000945,-0.002206,0.000158,0.010398,0.011737,0.000551,0.022135001,0.000788,-0.000551,-0.000551,0.007838,0.007326,0.001575,0.008665,0.001733,0.00063,0.001891,0.014652,0.000473,0.000375107,0.000158,0.000454451,0.001475236,0.002993,0.016385,0.000158,0.000504439,0.001969,0.020401999,0.016147999,-0.000158,-7.9e-05,0.000867,-0.33842501,11/7/2014,20:30:00.000Z,7-Nov-14,342.415009,-0.019879071,-0.019682785,16834200.0
52,mp:2014-11-08_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-08T20:30:00.000Z,News_Social,MP:4.0.0,925,2337.75,0.085979998,0.194418,0.28039801,0.079135999,0.028659999,0.004919,0.004705,-0.014758,0.010266,0.027590999,0.003422,0.008983,0.033365,0.011763,0.001497,0.038926002,0.015613,0.38798001,0.001711,0.057105999,0.006844,0.001711,0.024382001,0.007914,0.004278,0.032295998,0.001069,-0.001283,-0.000428,0.013795,0.013902,0.002353,0.00385,0.002567,0.000856,0.00278,0.007058,0.002567,0.000375107,0.001434371,0.000454451,0.001475236,0.005775,0.004278,0.000209797,0.000504439,0.000428,0.011977,0.005133,0.000428,0.000428,0.000613939,-0.249385,11/8/2014,20:30:00.000Z,8-Nov-14,345.488007,0.008934452,0.008974484,8535470.0
53,mp:2014-11-09_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-09T20:30:00.000Z,News_Social,MP:4.0.0,759,1465.5,-0.025589,0.25861499,0.233026,0.036164999,0.033094998,0.005118,0.007847,-0.018083001,0.016718,0.029341999,0.003753,0.024906,0.044353001,0.006482,0.005459,0.016035,0.018424001,0.47185299,0.002047,0.007847,0.002388,0.000341,-0.002729,0.015012,0.001706,0.012282,0.001365,-0.004435,-0.001024,0.010918,0.010918,0.004094,0.013647,0.002388,-0.001365,0.002729,0.007165,-0.002047,0.000375107,0.001434371,0.000454451,0.001475236,0.0058,0.002047,0.000209797,0.000682,0.002047,0.018765001,0.006824,0.000341,0.000830972,0.000613939,-0.251791,11/9/2014,20:30:00.000Z,9-Nov-14,363.264008,0.050171934,0.051451862,24205600.0
54,mp:2014-11-10_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-10T20:30:00.000Z,News_Social,MP:4.0.0,956,2921.45,0.023104999,0.22523101,0.248336,0.072567001,0.056992002,0.004621,0.003765,-0.009927,0.01198,0.030634999,0.003252,0.015745999,0.038679,0.010269,0.004792,0.007702,0.028308,0.37441999,0.003252,0.032517999,-0.004108,-0.000685,0.028239001,0.019853,0.002567,0.048092999,0.00154,-0.009755,0.000856,0.013606,0.009413,0.001027,0.003081,0.002054,0.001027,0.001711,0.005819,0.000342,0.000375107,0.000342,0.000454451,0.000342,0.002054,0.003936,0.000209797,0.000504439,0.003594,0.009755,0.003765,0.000407513,0.000830972,0.000613939,-0.1305,11/10/2014,20:30:00.000Z,10-Nov-14,366.924011,0.010024907,0.010075325,30450100.0
55,mp:2014-11-11_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-11T20:30:00.000Z,News_Social,MP:4.0.0,948,2260.8,0.045779999,0.196391,0.242171,0.067011997,0.054405998,0.010616,0.008625,-0.000663,0.001106,0.014818,0.009731,0.010395,0.044452999,0.021674,0.007962,0.016587,0.043258999,0.38981801,0.003539,0.010837,0.00376,-0.000442,0.008183,0.017914001,0.000221,0.026097,-0.000442,0.003981,-0.000885,0.009952,0.010173,0.003317,0.007519,0.003539,0.000885,0.001580883,0.006414,-0.000221,0.000375107,0.001434371,0.000454451,0.000885,0.008846,0.004423,0.000663,0.000442,0.003539,0.011058,0.001327,0.000442,0.001106,0.001769,-0.075217001,11/11/2014,20:30:00.000Z,11-Nov-14,367.695007,0.002099037,0.002101242,15838900.0
56,mp:2014-11-12_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-12T20:30:00.000Z,News_Social,MP:4.0.0,1178,3298.05,0.108246,0.202999,0.31124499,0.064280003,0.032595001,0.006216,0.016222,0.00379,0.004245,0.006822,0.005761,0.017738,0.036233999,0.007883,0.006671,0.014706,0.019556999,0.442049,0.004851,0.041540001,-0.002729,0.000606,0.008035,0.023196001,0.006216,0.031230999,0.002122,-0.003032,-0.000152,0.016449001,0.011522,0.002426,0.001819,0.002729,0.002122,0.001580883,0.005913,0.001516,0.000606,0.001434371,0.000454451,0.001475236,0.004245,0.000455,0.000209797,0.000504439,0.001819,0.005458,0.001819,0.001213,0.000606,0.001819,-0.20351399,11/12/2014,20:30:00.000Z,12-Nov-14,423.561005,0.14144374,0.1519357,45783200.0
57,mp:2014-11-13_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-13T20:30:00.000Z,News_Social,MP:4.0.0,1260,3585.7,0.166355,0.162451,0.32880601,0.07502,0.035278998,0.011574,0.011434,0.01255,0.005996,0.003068,0.003626,0.011016,0.028446,0.004183,0.006135,0.019661,0.016649,0.362746,0.006693,0.054522,0.000279,0.000837,0.026355,0.01506,0.004323,0.041414998,0.000837,0.005159,-0.001116,0.011574,0.010737,0.002231,0.001813,0.001116,0.001534,0.001952,0.005578,0.001116,0.000375107,0.001434371,0.000454451,0.000279,0.004183,0.001520053,0.000209797,0.000279,0.001394,0.008227,0.001255,0.000837,0.000837,0.001673,-0.177664,11/13/2014,20:30:00.000Z,13-Nov-14,420.734985,-0.006694407,-0.006672049,58945000.0
58,mp:2014-11-14_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-14T20:30:00.000Z,News_Social,MP:4.0.0,943,2640.75,0.031998001,0.20657,0.23856901,0.062481999,0.049986001,0.006059,0.005302,0.009278,0.006816,0.018366,0.00568,0.019122999,0.050175,0.009467,0.000189,0.009278,0.052825999,0.42936701,-0.000189,0.017797999,0.006627,0.001136,0.015337,0.017041,0.000568,0.032377001,0.001893,-0.003408,-0.000379,0.015431,0.01723,0.003219,0.004544,0.004544,0.001136,0.001580883,0.007763,-0.002272,0.000375107,0.001434371,0.000454451,0.001475236,0.006059,0.000379,0.000379,0.000504439,0.001136,0.012686,0.002651,0.000407513,0.000830972,0.000379,-0.107867,11/14/2014,20:30:00.000Z,14-Nov-14,397.817993,-0.056008551,-0.054468948,29589200.0
59,mp:2014-11-15_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-15T20:30:00.000Z,News_Social,MP:4.0.0,899,1918.0,0.135819,0.19056299,0.32638201,0.046663001,0.028675999,0.008342,0.01512,0.013034,0.004432,0.019029999,0.00365,0.007039,0.048227001,0.006778,0.004692,0.017727001,0.024505001,0.461418,-0.011992,0.039625,0.003389,0.002086,0.01147,0.015902,0.001825,0.027372001,-0.000521,-0.000521,0.000521,0.013816,0.011992,0.001564,0.001043,0.00365,0.003389,0.000521,0.01147,0.002607,0.000521,0.001434371,0.000454451,0.001475236,0.008603,0.001303,0.000209797,0.000261,0.002086,0.008342,0.003253736,0.000407513,0.001043,0.000521,-0.27658999,11/15/2014,20:30:00.000Z,15-Nov-14,376.132996,-0.056051802,-0.054509845,15727500.0
60,mp:2014-11-16_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-16T20:30:00.000Z,News_Social,MP:4.0.0,756,1429.15,-0.030788001,0.249099,0.218312,0.024490001,0.044431999,0.004198,0.008047,-0.017843001,0.008397,0.028688001,0.004898,0.019242,0.054928001,0.016093001,0.001399,0.003848,0.019872,0.42675701,-0.004198,0.0007,0.002449,-0.0007,0.003499,0.016793,0.0007,0.020292001,0.001399,0.004198,-0.002099,0.018717,0.013994,0.005598,0.001895775,0.003499,0.003848,0.001580883,0.008397,0.00035,0.000375107,0.0007,0.0007,0.001475236,0.002099,0.001399,0.000209797,0.0007,0.0007,0.012245,0.006297,0.000407513,0.000830972,0.003499,-0.20435201,11/16/2014,20:30:00.000Z,16-Nov-14,387.881989,0.030758347,0.031236272,11905600.0
61,mp:2014-11-17_20.30.00.News_Social.CRYPTO.BITCOIN,BITCOIN,2014-11-17T20:30:00.000Z,News_Social,MP:4.0.0,1037,3448.0,0.077581003,0.215342,0.292923,0.065545,0.046114001,0.005365,0.006526,0.00174,0.004495,0.030742001,0.005655,0.011891,0.032193001,0.015226,0.00522,0.006961,0.021694001,0.37694299,-0.0029,0.020592,0.003335,-0.00058,0.014791,0.011891,0.000145,0.026682001,0.00232,-0.005945,-0.00019983,0.013486,0.007831,0.00203,0.009281,0.00493,0.00029,0.00116,0.022476999,0.002175,0.00058,0.00029,0.000454451,0.001475236,0.006961,0.00406,0.00116,0.000504439,0.00145,0.011601,0.00261,0.000407513,0.00058,0.00087,-0.209977,11/17/2014,20:30:00.000Z,17-Nov-14,387.40799,-0.001222766,-0.001222019,41518800.0
